,label
14194,5
14195,9
14196,2
14197,8
14198,6
14199,8
14200,1
14201,3
14202,0
14203,8
14204,9
14205,9
14206,1
14207,3
14208,6
14209,6
14210,4
14211,6
14212,5
14213,9
14214,2
14215,2
14216,0
14217,3
14218,1
14219,2
14220,2
14221,0
14222,2
14223,2
14224,1
14225,7
14226,8
14227,8
14228,1
14229,4
14230,5
14231,5
14232,2
14233,2
14234,3
14235,7
14236,1
14237,7
14238,5
14239,7
14240,4
14241,8
14242,7
14243,7
14244,7
14245,2
14246,9
14247,7
14248,1
14249,2
14250,3
14251,7
14252,5
14253,9
14254,3
14255,3
14256,2
14257,4
14258,9
14259,4
14260,0
14261,2
14262,8
14263,5
14264,5
14265,5
14266,3
14267,6
14268,7
14269,5
14270,6
14271,0
14272,2
14273,8
14274,6
14275,2
14276,1
14277,5
14278,7
14279,8
14280,9
14281,8
14282,7
14283,7
14284,0
14285,8
14286,9
14287,3
14288,3
14289,6
14290,0
14291,7
14292,3
14293,6
14294,0
14295,9
14296,8
14297,4
14298,1
14299,0
14300,0
14301,8
14302,3
14303,2
14304,0
14305,3
14306,6
14307,0
14308,1
14309,1
14310,8
14311,8
14312,2
14313,6
14314,5
14315,2
14316,4
14317,2
14318,0
14319,3
14320,5
14321,1
14322,7
14323,7
14324,1
14325,1
14326,3
14327,0
14328,3
14329,6
14330,3
14331,2
14332,9
14333,6
14334,2
14335,7
14336,5
14337,1
14338,4
14339,7
14340,0
14341,7
14342,3
14343,9
14344,7
14345,2
14346,9
14347,1
14348,4
14349,6
14350,5
14351,9
14352,8
14353,0
14354,0
14355,7
14356,1
14357,1
14358,0
14359,6
14360,2
14361,5
14362,2
14363,9
14364,1
14365,0
14366,2
14367,5
14368,8
14369,0
14370,9
14371,0
14372,4
14373,0
14374,5
14375,1
14376,5
14377,7
14378,8
14379,0
14380,2
14381,6
14382,2
14383,9
14384,8
14385,8
14386,2
14387,3
14388,6
14389,5
14390,3
14391,1
14392,7
14393,6
14394,8
14395,3
14396,8
14397,1
14398,9
14399,4
14400,9
14401,4
14402,5
14403,5
14404,8
14405,6
14406,3
14407,7
14408,9
14409,0
14410,6
14411,3
14412,9
14413,1
14414,1
14415,4
14416,4
14417,5
14418,9
14419,9
14420,1
14421,3
14422,5
14423,2
14424,4
14425,8
14426,0
14427,9
14428,1
14429,1
14430,3
14431,2
14432,9
14433,0
14434,7
14435,9
14436,8
14437,4
14438,6
14439,6
14440,0
14441,6
14442,3
14443,8
14444,6
14445,1
14446,9
14447,9
14448,7
14449,5
14450,5
14451,7
14452,0
14453,7
14454,5
14455,8
14456,2
14457,6
14458,2
14459,8
14460,6
14461,4
14462,6
14463,3
14464,1
14465,9
14466,8
14467,6
14468,8
14469,6
14470,6
14471,5
14472,0
14473,4
14474,5
14475,0
14476,1
14477,0
14478,3
14479,6
14480,1
14481,4
14482,2
14483,2
14484,7
14485,7
14486,9
14487,5
14488,8
14489,0
14490,6
14491,6
14492,3
14493,6
14494,5
14495,5
14496,1
14497,3
14498,4
14499,7
14500,7
14501,4
14502,0
14503,3
14504,8
14505,5
14506,8
14507,0
14508,1
14509,5
14510,4
14511,4
14512,0
14513,7
14514,9
14515,5
14516,1
14517,8
14518,8
14519,0
14520,4
14521,1
14522,9
14523,3
14524,8
14525,0
14526,7
14527,3
14528,7
14529,2
14530,5
14531,1
14532,4
14533,8
14534,5
14535,0
14536,7
14537,1
14538,2
14539,3
14540,5
14541,6
14542,3
14543,1
14544,8
14545,9
14546,0
14547,2
14548,7
14549,1
14550,8
14551,6
14552,2
14553,4
14554,4
14555,0
14556,3
14557,4
14558,0
14559,7
14560,0
14561,7
14562,8
14563,6
14564,8
14565,8
14566,5
14567,1
14568,1
14569,2
14570,5
14571,1
14572,1
14573,4
14574,2
14575,4
14576,4
14577,1
14578,7
14579,8
14580,9
14581,9
14582,0
14583,5
14584,7
14585,7
14586,3
14587,7
14588,3
14589,6
14590,5
14591,6
14592,5
14593,4
14594,5
14595,4
14596,8
14597,3
14598,5
14599,4
14600,1
14601,1
14602,2
14603,9
14604,0
14605,8
14606,1
14607,9
14608,3
14609,4
14610,8
14611,7
14612,1
14613,7
14614,8
14615,6
14616,1
14617,6
14618,9
14619,3
14620,6
14621,2
14622,2
14623,0
14624,8
14625,1
14626,7
14627,3
14628,5
14629,4
14630,1
14631,8
14632,2
14633,3
14634,6
14635,2
14636,7
14637,2
14638,6
14639,0
14640,1
14641,6
14642,7
14643,9
14644,5
14645,8
14646,3
14647,2
14648,1
14649,0
14650,1
14651,2
14652,1
14653,2
14654,5
14655,5
14656,8
14657,0
14658,2
14659,7
14660,3
14661,5
14662,4
14663,8
14664,8
14665,2
14666,4
14667,7
14668,3
14669,9
14670,6
14671,8
14672,8
14673,0
14674,7
14675,1
14676,0
14677,4
14678,3
14679,4
14680,5
14681,4
14682,6
14683,7
14684,8
14685,1
14686,8
14687,0
14688,6
14689,1
14690,5
14691,5
14692,0
14693,7
14694,4
14695,5
14696,7
14697,1
14698,4
14699,4
14700,6
14701,1
14702,2
14703,5
14704,7
14705,8
14706,9
14707,7
14708,5
14709,6
14710,4
14711,3
14712,4
14713,3
14714,7
14715,7
14716,9
14717,3
14718,8
14719,7
14720,6
14721,6
14722,8
14723,6
14724,5
14725,9
14726,5
14727,2
14728,2
14729,3
14730,5
14731,4
14732,2
14733,2
14734,3
14735,4
14736,2
14737,2
14738,6
14739,9
14740,9
14741,2
14742,8
14743,5
14744,7
14745,6
14746,7
14747,9
14748,4
14749,1
14750,0
14751,1
14752,6
14753,9
14754,6
14755,8
14756,2
14757,3
14758,9
14759,6
14760,7
14761,1
14762,6
14763,6
14764,4
14765,8
14766,3
14767,1
14768,2
14769,3
14770,8
14771,8
14772,3
14773,4
14774,9
14775,8
14776,6
14777,3
14778,7
14779,6
14780,3
14781,1
14782,0
14783,0
14784,7
14785,2
14786,5
14787,2
14788,5
14789,1
14790,6
14791,6
14792,6
14793,9
14794,4
14795,2
14796,5
14797,9
14798,0
14799,0
14800,5
14801,5
14802,6
14803,1
14804,9
14805,6
14806,3
14807,0
14808,8
14809,1
14810,9
14811,8
14812,3
14813,8
14814,0
14815,3
14816,3
14817,4
14818,7
14819,0
14820,6
14821,8
14822,6
14823,0
14824,4
14825,5
14826,1
14827,4
14828,8
14829,2
14830,3
14831,1
14832,9
14833,2
14834,3
14835,3
14836,6
14837,9
14838,8
14839,5
14840,9
14841,8
14842,8
14843,7
14844,9
14845,7
14846,5
14847,1
14848,7
14849,7
14850,9
14851,0
14852,9
14853,3
14854,8
14855,1
14856,7
14857,6
14858,5
14859,7
14860,1
14861,8
14862,0
14863,8
14864,9
14865,8
14866,3
14867,3
14868,8
14869,0
14870,0
14871,0
14872,4
14873,2
14874,3
14875,3
14876,1
14877,0
14878,5
14879,1
14880,0
14881,1
14882,7
14883,2
14884,4
14885,8
14886,8
14887,9
14888,4
14889,3
14890,3
14891,0
14892,7
14893,3
14894,8
14895,6
14896,8
14897,3
14898,3
14899,9
14900,1
14901,0
14902,1
14903,8
14904,1
14905,1
14906,5
14907,9
14908,3
14909,3
14910,2
14911,4
14912,2
14913,8
14914,1
14915,1
14916,4
14917,0
14918,8
14919,5
14920,5
14921,9
14922,1
14923,4
14924,6
14925,8
14926,4
14927,8
14928,6
14929,8
14930,1
14931,1
14932,4
14933,9
14934,5
14935,1
14936,3
14937,8
14938,3
14939,1
14940,0
14941,7
14942,7
14943,4
14944,1
14945,1
14946,9
14947,9
14948,1
14949,9
14950,5
14951,9
14952,0
14953,4
14954,6
14955,7
14956,4
14957,0
14958,5
14959,1
14960,3
14961,6
14962,9
14963,9
14964,9
14965,0
14966,3
14967,0
14968,7
14969,6
14970,4
14971,5
14972,6
14973,8
14974,3
14975,3
14976,2
14977,3
14978,5
14979,3
14980,9
14981,4
14982,0
14983,7
14984,6
14985,8
14986,0
14987,5
14988,5
14989,6
14990,7
14991,4
14992,1
14993,2
14994,2
14995,4
14996,6
14997,3
14998,7
14999,2
